Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: consent
1,1720179314526,05/07/2024 11:35:14,1720182914526,1,05/07/2024 13:35:14,172913,29,questionnaire-q2am,,38769552,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1782x825,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720179319884,05/07/2024 11:35:19,1720182919884,1,05/07/2024 13:35:19,172913,29,questionnaire-q2am,,38769552,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1782x825,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720179319884,05/07/2024 11:35:19,1720182919884,1,05/07/2024 13:35:19,172913,29,questionnaire-q2am,,38769552,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1782x825,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720179319885,05/07/2024 11:35:19,1720182919885,1,05/07/2024 13:35:19,172913,29,questionnaire-q2am,,38769552,BLIND,11376635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1782x825,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720179693156,05/07/2024 11:41:33,1720183293156,1,05/07/2024 13:41:33,172913,29,questionnaire-q2am,,38769663,BLIND,11376629,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720179704788,05/07/2024 11:41:44,1720183304788,1,05/07/2024 13:41:44,172913,29,questionnaire-q2am,,38769663,BLIND,11376629,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720179704788,05/07/2024 11:41:44,1720183304788,1,05/07/2024 13:41:44,172913,29,questionnaire-q2am,,38769663,BLIND,11376629,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720179704788,05/07/2024 11:41:44,1720183304788,1,05/07/2024 13:41:44,172913,29,questionnaire-q2am,,38769663,BLIND,11376629,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720179740141,05/07/2024 11:42:20,1720183340141,1,05/07/2024 13:42:20,172913,29,questionnaire-q2am,,38769677,BLIND,11376666,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720179789575,05/07/2024 11:43:09,1720183389575,1,05/07/2024 13:43:09,172913,29,questionnaire-q2am,,38769677,BLIND,11376666,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720179789575,05/07/2024 11:43:09,1720183389575,1,05/07/2024 13:43:09,172913,29,questionnaire-q2am,,38769677,BLIND,11376666,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720179789576,05/07/2024 11:43:09,1720183389576,1,05/07/2024 13:43:09,172913,29,questionnaire-q2am,,38769677,BLIND,11376666,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1331x644,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720179869169,05/07/2024 11:44:29,1720183469169,1,05/07/2024 13:44:29,172913,29,questionnaire-q2am,,38769726,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720179890782,05/07/2024 11:44:50,1720183490782,1,05/07/2024 13:44:50,172913,29,questionnaire-q2am,,38769726,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720179890782,05/07/2024 11:44:50,1720183490782,1,05/07/2024 13:44:50,172913,29,questionnaire-q2am,,38769726,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720179890782,05/07/2024 11:44:50,1720183490782,1,05/07/2024 13:44:50,172913,29,questionnaire-q2am,,38769726,BLIND,11376681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720179943513,05/07/2024 11:45:43,1720183543513,1,05/07/2024 13:45:43,172913,29,questionnaire-q2am,,38769749,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720179963182,05/07/2024 11:46:03,1720183563182,1,05/07/2024 13:46:03,172913,29,questionnaire-q2am,,38769749,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720179963182,05/07/2024 11:46:03,1720183563182,1,05/07/2024 13:46:03,172913,29,questionnaire-q2am,,38769749,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720179963183,05/07/2024 11:46:03,1720183563183,1,05/07/2024 13:46:03,172913,29,questionnaire-q2am,,38769749,BLIND,11376667,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1885x946,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720180176225,05/07/2024 11:49:36,1720183776225,1,05/07/2024 13:49:36,172913,29,questionnaire-q2am,,38769833,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720180648312,05/07/2024 11:57:28,1720184248312,1,05/07/2024 13:57:28,172913,29,questionnaire-q2am,,38769833,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720180648312,05/07/2024 11:57:28,1720184248312,1,05/07/2024 13:57:28,172913,29,questionnaire-q2am,,38769833,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720180648312,05/07/2024 11:57:28,1720184248312,1,05/07/2024 13:57:28,172913,29,questionnaire-q2am,,38769833,BLIND,11376647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720180364127,05/07/2024 11:52:44,1720183964127,1,05/07/2024 13:52:44,172913,29,questionnaire-q2am,,38769888,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720180390884,05/07/2024 11:53:10,1720183990884,1,05/07/2024 13:53:10,172913,29,questionnaire-q2am,,38769888,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720180390884,05/07/2024 11:53:10,1720183990884,1,05/07/2024 13:53:10,172913,29,questionnaire-q2am,,38769888,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720180390884,05/07/2024 11:53:10,1720183990884,1,05/07/2024 13:53:10,172913,29,questionnaire-q2am,,38769888,BLIND,11376715,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1920x1200,1920x1088,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720180996907,05/07/2024 12:03:16,1720184596907,1,05/07/2024 14:03:16,172913,29,questionnaire-q2am,,38770128,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720181012260,05/07/2024 12:03:32,1720184612260,1,05/07/2024 14:03:32,172913,29,questionnaire-q2am,,38770128,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720181012260,05/07/2024 12:03:32,1720184612260,1,05/07/2024 14:03:32,172913,29,questionnaire-q2am,,38770128,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720181012261,05/07/2024 12:03:32,1720184612261,1,05/07/2024 14:03:32,172913,29,questionnaire-q2am,,38770128,BLIND,11376760,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720181526975,05/07/2024 12:12:06,1720185126975,1,05/07/2024 14:12:06,172913,29,questionnaire-q2am,,38770333,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720181634130,05/07/2024 12:13:54,1720185234130,1,05/07/2024 14:13:54,172913,29,questionnaire-q2am,,38770333,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720181634130,05/07/2024 12:13:54,1720185234130,1,05/07/2024 14:13:54,172913,29,questionnaire-q2am,,38770333,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720181634131,05/07/2024 12:13:54,1720185234131,1,05/07/2024 14:13:54,172913,29,questionnaire-q2am,,38770333,BLIND,11376807,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720181716132,05/07/2024 12:15:16,1720185316132,1,05/07/2024 14:15:16,172913,29,questionnaire-q2am,,38770407,BLIND,11376830,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x712,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720181732630,05/07/2024 12:15:32,1720185332630,1,05/07/2024 14:15:32,172913,29,questionnaire-q2am,,38770407,BLIND,11376830,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x712,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720181732630,05/07/2024 12:15:32,1720185332630,1,05/07/2024 14:15:32,172913,29,questionnaire-q2am,,38770407,BLIND,11376830,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x712,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720181732630,05/07/2024 12:15:32,1720185332630,1,05/07/2024 14:15:32,172913,29,questionnaire-q2am,,38770407,BLIND,11376830,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x712,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720181937788,05/07/2024 12:18:57,1720185537788,1,05/07/2024 14:18:57,172913,29,questionnaire-q2am,,38770495,BLIND,11376853,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720181953932,05/07/2024 12:19:13,1720185553932,1,05/07/2024 14:19:13,172913,29,questionnaire-q2am,,38770495,BLIND,11376853,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720181953932,05/07/2024 12:19:13,1720185553932,1,05/07/2024 14:19:13,172913,29,questionnaire-q2am,,38770495,BLIND,11376853,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720181953932,05/07/2024 12:19:13,1720185553932,1,05/07/2024 14:19:13,172913,29,questionnaire-q2am,,38770495,BLIND,11376853,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720182316871,05/07/2024 12:25:16,1720185916871,1,05/07/2024 14:25:16,172913,29,questionnaire-q2am,,38770630,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720182375985,05/07/2024 12:26:15,1720185975985,1,05/07/2024 14:26:15,172913,29,questionnaire-q2am,,38770630,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720182375986,05/07/2024 12:26:15,1720185975986,1,05/07/2024 14:26:15,172913,29,questionnaire-q2am,,38770630,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720182375987,05/07/2024 12:26:15,1720185975987,1,05/07/2024 14:26:15,172913,29,questionnaire-q2am,,38770630,BLIND,11376877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720182421907,05/07/2024 12:27:01,1720186021907,1,05/07/2024 14:27:01,172913,29,questionnaire-q2am,,38770674,BLIND,11376894,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720182440403,05/07/2024 12:27:20,1720186040403,1,05/07/2024 14:27:20,172913,29,questionnaire-q2am,,38770674,BLIND,11376894,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720182440403,05/07/2024 12:27:20,1720186040403,1,05/07/2024 14:27:20,172913,29,questionnaire-q2am,,38770674,BLIND,11376894,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720182440403,05/07/2024 12:27:20,1720186040403,1,05/07/2024 14:27:20,172913,29,questionnaire-q2am,,38770674,BLIND,11376894,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720182681226,05/07/2024 12:31:21,1720186281226,1,05/07/2024 14:31:21,172913,29,questionnaire-q2am,,38770775,BLIND,11376903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720182689608,05/07/2024 12:31:29,1720186289608,1,05/07/2024 14:31:29,172913,29,questionnaire-q2am,,38770775,BLIND,11376903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720182689608,05/07/2024 12:31:29,1720186289608,1,05/07/2024 14:31:29,172913,29,questionnaire-q2am,,38770775,BLIND,11376903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720182689608,05/07/2024 12:31:29,1720186289608,1,05/07/2024 14:31:29,172913,29,questionnaire-q2am,,38770775,BLIND,11376903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x645,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720182695067,05/07/2024 12:31:35,1720186295067,1,05/07/2024 14:31:35,172913,29,questionnaire-q2am,,38770790,BLIND,11376914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x993,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720182703515,05/07/2024 12:31:43,1720186303515,1,05/07/2024 14:31:43,172913,29,questionnaire-q2am,,38770790,BLIND,11376914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x993,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720182703516,05/07/2024 12:31:43,1720186303516,1,05/07/2024 14:31:43,172913,29,questionnaire-q2am,,38770790,BLIND,11376914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x993,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720182703517,05/07/2024 12:31:43,1720186303517,1,05/07/2024 14:31:43,172913,29,questionnaire-q2am,,38770790,BLIND,11376914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x993,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720182989145,05/07/2024 12:36:29,1720186589145,1,05/07/2024 14:36:29,172913,29,questionnaire-q2am,,38770879,BLIND,11376932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x773,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720183001985,05/07/2024 12:36:41,1720186601985,1,05/07/2024 14:36:41,172913,29,questionnaire-q2am,,38770879,BLIND,11376932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x773,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720183001985,05/07/2024 12:36:41,1720186601985,1,05/07/2024 14:36:41,172913,29,questionnaire-q2am,,38770879,BLIND,11376932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x773,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720183001985,05/07/2024 12:36:41,1720186601985,1,05/07/2024 14:36:41,172913,29,questionnaire-q2am,,38770879,BLIND,11376932,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x900,1600x773,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720183846555,05/07/2024 12:50:46,1720187446555,1,05/07/2024 14:50:46,172913,29,questionnaire-q2am,,38771211,BLIND,11376994,,complete,,,mobile,undefined M2101K6G,Android 12,Yandex 23.9.7.83.00,393x873,393x715,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720183875616,05/07/2024 12:51:15,1720187475616,1,05/07/2024 14:51:15,172913,29,questionnaire-q2am,,38771211,BLIND,11376994,,complete,,,mobile,undefined M2101K6G,Android 12,Yandex 23.9.7.83.00,393x873,393x715,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720183875616,05/07/2024 12:51:15,1720187475616,1,05/07/2024 14:51:15,172913,29,questionnaire-q2am,,38771211,BLIND,11376994,,complete,,,mobile,undefined M2101K6G,Android 12,Yandex 23.9.7.83.00,393x873,393x715,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720183875617,05/07/2024 12:51:15,1720187475617,1,05/07/2024 14:51:15,172913,29,questionnaire-q2am,,38771211,BLIND,11376994,,complete,,,mobile,undefined M2101K6G,Android 12,Yandex 23.9.7.83.00,393x873,393x715,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720184179088,05/07/2024 12:56:19,1720187779088,1,05/07/2024 14:56:19,172913,29,questionnaire-q2am,,38771336,BLIND,11377038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,957x876,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720184187962,05/07/2024 12:56:27,1720187787962,1,05/07/2024 14:56:27,172913,29,questionnaire-q2am,,38771336,BLIND,11377038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,957x876,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720184187962,05/07/2024 12:56:27,1720187787962,1,05/07/2024 14:56:27,172913,29,questionnaire-q2am,,38771336,BLIND,11377038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,957x876,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720184187962,05/07/2024 12:56:27,1720187787962,1,05/07/2024 14:56:27,172913,29,questionnaire-q2am,,38771336,BLIND,11377038,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,957x876,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720184362993,05/07/2024 12:59:22,1720187962993,1,05/07/2024 14:59:22,172913,29,questionnaire-q2am,,38771404,BLIND,11377058,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x785,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720184408991,05/07/2024 13:00:08,1720188008991,1,05/07/2024 15:00:08,172913,29,questionnaire-q2am,,38771404,BLIND,11377058,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x785,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720184408991,05/07/2024 13:00:08,1720188008991,1,05/07/2024 15:00:08,172913,29,questionnaire-q2am,,38771404,BLIND,11377058,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x785,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720184408991,05/07/2024 13:00:08,1720188008991,1,05/07/2024 15:00:08,172913,29,questionnaire-q2am,,38771404,BLIND,11377058,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1600x900,1600x785,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
